codigo_ibge,municipio,ano,produtividade_ton_ha_ibge,previsao
3507902,Brotas (SP),2023,68.155,72.68360286187563
3507902,Brotas (SP),2024,57.0,64.5882222364699
3508009,Buri (SP),2011,80.0,92.61928502348995
3508108,Buritama (SP),2001,80.0,83.63415694438834
3508108,Buritama (SP),2002,88.05,83.97775003801847
3508108,Buritama (SP),2003,80.0,82.93488815444609
3508108,Buritama (SP),2004,110.721,94.1821657688495
3508108,Buritama (SP),2005,98.302,95.61191932298748
3508108,Buritama (SP),2006,104.39,97.02411913336391
3508108,Buritama (SP),2007,93.0,104.21381835002961
3508108,Buritama (SP),2008,95.6,90.59957372711166
3508108,Buritama (SP),2009,80.0,87.08608527047595
3508108,Buritama (SP),2010,80.0,80.45032236854765
3508108,Buritama (SP),2011,74.78,77.29982969821656
3508108,Buritama (SP),2012,75.0,75.66457619706617
3508108,Buritama (SP),2013,78.523,77.01361384220849
3508108,Buritama (SP),2014,69.6,68.58821581408982
3508108,Buritama (SP),2015,75.0,75.63686949068024
3508108,Buritama (SP),2016,81.194,78.1403617738734
3508108,Buritama (SP),2017,90.0,84.86350024072286
3508108,Buritama (SP),2018,80.0,79.1293901668525
3508108,Buritama (SP),2019,80.0,75.74034123507155
3508108,Buritama (SP),2020,80.0,79.78808499688154
3508108,Buritama (SP),2021,80.0,78.55218063121968
3508108,Buritama (SP),2022,80.0,77.95101918469744
3508108,Buritama (SP),2023,90.0,87.26004392561953
3508108,Buritama (SP),2024,80.025,81.79305311293565
3508207,Buritizal (SP),2001,75.0,74.80310441195395
3508207,Buritizal (SP),2002,75.0,74.87567802909899
3508207,Buritizal (SP),2003,78.0,76.35597376716251
3508207,Buritizal (SP),2004,80.0,81.1712828273336
3508207,Buritizal (SP),2005,79.471,80.26990812695719
3508207,Buritizal (SP),2006,85.0,82.24280179900083
3508207,Buritizal (SP),2007,85.0,83.93379115509606
3508207,Buritizal (SP),2008,85.0,85.41970749530765
3508207,Buritizal (SP),2009,84.824,83.89982542455091
3508207,Buritizal (SP),2010,85.0,83.65582049898565
3508207,Buritizal (SP),2011,85.0,85.61822848118308
3508207,Buritizal (SP),2012,70.0,78.41080238534106
3508207,Buritizal (SP),2013,75.0,76.71330094294622
3508207,Buritizal (SP),2014,75.0,73.52087105005444
3508207,Buritizal (SP),2015,78.0,76.86588830689615
3508207,Buritizal (SP),2016,80.0,80.32474171687419
3508207,Buritizal (SP),2017,80.0,80.67953822038275
3508207,Buritizal (SP),2018,80.0,79.23645886485058
3508207,Buritizal (SP),2019,60.0,73.72699005177984
3508207,Buritizal (SP),2020,60.0,77.48993666705431
3508207,Buritizal (SP),2021,70.0,70.61929363006193
3508207,Buritizal (SP),2022,60.0,68.5844467571797
3508207,Buritizal (SP),2023,75.0,75.00795212798909
3508207,Buritizal (SP),2024,80.0,77.08162612028812
3508306,Cabrália Paulista (SP),2002,70.0,72.64240732811723
3508306,Cabrália Paulista (SP),2003,70.0,70.28425833173559
3508306,Cabrália Paulista (SP),2004,70.0,73.51267541693582
3508306,Cabrália Paulista (SP),2005,69.531,73.30024586015531
3508306,Cabrália Paulista (SP),2006,70.0,69.18644039522692
3508306,Cabrália Paulista (SP),2007,69.5,66.72055812611688
3508306,Cabrália Paulista (SP),2008,70.0,70.85893007304485
3508306,Cabrália Paulista (SP),2009,70.0,71.18527992817317
3508306,Cabrália Paulista (SP),2010,70.0,70.20329157651032
3508306,Cabrália Paulista (SP),2011,69.941,70.46722023304196
3508306,Cabrália Paulista (SP),2012,70.0,69.74258855382142
3508306,Cabrália Paulista (SP),2013,70.0,69.8008392722591
3508306,Cabrália Paulista (SP),2014,70.0,69.46472456784328
3508306,Cabrália Paulista (SP),2015,84.0,76.3112059681792
3508306,Cabrália Paulista (SP),2016,70.0,79.92374274781109
3508306,Cabrália Paulista (SP),2017,55.0,66.52013965201941
3508306,Cabrália Paulista (SP),2018,47.312,58.81281554132553
3508306,Cabrália Paulista (SP),2019,48.889,57.81924689552114
3508306,Cabrália Paulista (SP),2020,48.0,54.72994179072274
3508306,Cabrália Paulista (SP),2021,55.628,60.20711766903929
3508306,Cabrália Paulista (SP),2022,50.839,57.070438926372205
3508306,Cabrália Paulista (SP),2023,50.0,56.01574917237915
3508306,Cabrália Paulista (SP),2024,80.0,57.6659349385198
3508405,Cabreúva (SP),2001,70.0,66.5927215981885
3508405,Cabreúva (SP),2002,60.0,66.271415345104
3508405,Cabreúva (SP),2003,60.0,60.5779628416861
3508405,Cabreúva (SP),2004,60.0,64.4823084734779
3508405,Cabreúva (SP),2005,59.598,60.99120624818589
3508405,Cabreúva (SP),2006,80.0,58.95038899839404
3508405,Cabreúva (SP),2007,75.0,80.06898641153236
