NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,V_numerico,variavel_padronizada
6,Município,1006,Hectares,17674,3535309,Palmital (SP),8331,Área plantada ou destinada à colheita,2009,2009,40106,Cana-de-açúcar,17674,area_plantada_ha
6,Município,1006,Hectares,18454,3535309,Palmital (SP),8331,Área plantada ou destinada à colheita,2010,2010,40106,Cana-de-açúcar,18454,area_plantada_ha
6,Município,1006,Hectares,22310,3535309,Palmital (SP),8331,Área plantada ou destinada à colheita,2011,2011,40106,Cana-de-açúcar,22310,area_plantada_ha
6,Município,1006,Hectares,21000,3535309,Palmital (SP),8331,Área plantada ou destinada à colheita,2012,2012,40106,Cana-de-açúcar,21000,area_plantada_ha
6,Município,1006,Hectares,21000,3535309,Palmital (SP),8331,Área plantada ou destinada à colheita,2013,2013,40106,Cana-de-açúcar,21000,area_plantada_ha
6,Município,1006,Hectares,21622,3535309,Palmital (SP),8331,Área plantada ou destinada à colheita,2014,2014,40106,Cana-de-açúcar,21622,area_plantada_ha
6,Município,1006,Hectares,21622,3535309,Palmital (SP),8331,Área plantada ou destinada à colheita,2015,2015,40106,Cana-de-açúcar,21622,area_plantada_ha
6,Município,1006,Hectares,21622,3535309,Palmital (SP),8331,Área plantada ou destinada à colheita,2016,2016,40106,Cana-de-açúcar,21622,area_plantada_ha
6,Município,1006,Hectares,21000,3535309,Palmital (SP),8331,Área plantada ou destinada à colheita,2017,2017,40106,Cana-de-açúcar,21000,area_plantada_ha
6,Município,1006,Hectares,21100,3535309,Palmital (SP),8331,Área plantada ou destinada à colheita,2018,2018,40106,Cana-de-açúcar,21100,area_plantada_ha
6,Município,1006,Hectares,17935,3535309,Palmital (SP),8331,Área plantada ou destinada à colheita,2019,2019,40106,Cana-de-açúcar,17935,area_plantada_ha
6,Município,1006,Hectares,18935,3535309,Palmital (SP),8331,Área plantada ou destinada à colheita,2020,2020,40106,Cana-de-açúcar,18935,area_plantada_ha
6,Município,1006,Hectares,19470,3535309,Palmital (SP),8331,Área plantada ou destinada à colheita,2021,2021,40106,Cana-de-açúcar,19470,area_plantada_ha
6,Município,1006,Hectares,19470,3535309,Palmital (SP),8331,Área plantada ou destinada à colheita,2022,2022,40106,Cana-de-açúcar,19470,area_plantada_ha
6,Município,1006,Hectares,19470,3535309,Palmital (SP),8331,Área plantada ou destinada à colheita,2023,2023,40106,Cana-de-açúcar,19470,area_plantada_ha
6,Município,1006,Hectares,20720,3535309,Palmital (SP),8331,Área plantada ou destinada à colheita,2024,2024,40106,Cana-de-açúcar,20720,area_plantada_ha
6,Município,1006,Hectares,7250,3535309,Palmital (SP),216,Área colhida,2000,2000,40106,Cana-de-açúcar,7250,area_colhida_ha
6,Município,1006,Hectares,7370,3535309,Palmital (SP),216,Área colhida,2001,2001,40106,Cana-de-açúcar,7370,area_colhida_ha
6,Município,1006,Hectares,8570,3535309,Palmital (SP),216,Área colhida,2002,2002,40106,Cana-de-açúcar,8570,area_colhida_ha
6,Município,1006,Hectares,7643,3535309,Palmital (SP),216,Área colhida,2003,2003,40106,Cana-de-açúcar,7643,area_colhida_ha
6,Município,1006,Hectares,8270,3535309,Palmital (SP),216,Área colhida,2004,2004,40106,Cana-de-açúcar,8270,area_colhida_ha
6,Município,1006,Hectares,11108,3535309,Palmital (SP),216,Área colhida,2005,2005,40106,Cana-de-açúcar,11108,area_colhida_ha
6,Município,1006,Hectares,12980,3535309,Palmital (SP),216,Área colhida,2006,2006,40106,Cana-de-açúcar,12980,area_colhida_ha
6,Município,1006,Hectares,15980,3535309,Palmital (SP),216,Área colhida,2007,2007,40106,Cana-de-açúcar,15980,area_colhida_ha
6,Município,1006,Hectares,17102,3535309,Palmital (SP),216,Área colhida,2008,2008,40106,Cana-de-açúcar,17102,area_colhida_ha
6,Município,1006,Hectares,17674,3535309,Palmital (SP),216,Área colhida,2009,2009,40106,Cana-de-açúcar,17674,area_colhida_ha
6,Município,1006,Hectares,18454,3535309,Palmital (SP),216,Área colhida,2010,2010,40106,Cana-de-açúcar,18454,area_colhida_ha
6,Município,1006,Hectares,22310,3535309,Palmital (SP),216,Área colhida,2011,2011,40106,Cana-de-açúcar,22310,area_colhida_ha
6,Município,1006,Hectares,21000,3535309,Palmital (SP),216,Área colhida,2012,2012,40106,Cana-de-açúcar,21000,area_colhida_ha
6,Município,1006,Hectares,21000,3535309,Palmital (SP),216,Área colhida,2013,2013,40106,Cana-de-açúcar,21000,area_colhida_ha
6,Município,1006,Hectares,21622,3535309,Palmital (SP),216,Área colhida,2014,2014,40106,Cana-de-açúcar,21622,area_colhida_ha
6,Município,1006,Hectares,21622,3535309,Palmital (SP),216,Área colhida,2015,2015,40106,Cana-de-açúcar,21622,area_colhida_ha
6,Município,1006,Hectares,21622,3535309,Palmital (SP),216,Área colhida,2016,2016,40106,Cana-de-açúcar,21622,area_colhida_ha
6,Município,1006,Hectares,21000,3535309,Palmital (SP),216,Área colhida,2017,2017,40106,Cana-de-açúcar,21000,area_colhida_ha
6,Município,1006,Hectares,21100,3535309,Palmital (SP),216,Área colhida,2018,2018,40106,Cana-de-açúcar,21100,area_colhida_ha
6,Município,1006,Hectares,17935,3535309,Palmital (SP),216,Área colhida,2019,2019,40106,Cana-de-açúcar,17935,area_colhida_ha
6,Município,1006,Hectares,18935,3535309,Palmital (SP),216,Área colhida,2020,2020,40106,Cana-de-açúcar,18935,area_colhida_ha
6,Município,1006,Hectares,19470,3535309,Palmital (SP),216,Área colhida,2021,2021,40106,Cana-de-açúcar,19470,area_colhida_ha
6,Município,1006,Hectares,19470,3535309,Palmital (SP),216,Área colhida,2022,2022,40106,Cana-de-açúcar,19470,area_colhida_ha
6,Município,1006,Hectares,19470,3535309,Palmital (SP),216,Área colhida,2023,2023,40106,Cana-de-açúcar,19470,area_colhida_ha
6,Município,1006,Hectares,20720,3535309,Palmital (SP),216,Área colhida,2024,2024,40106,Cana-de-açúcar,20720,area_colhida_ha
6,Município,1017,Toneladas,435000,3535309,Palmital (SP),214,Quantidade produzida,2000,2000,40106,Cana-de-açúcar,435000,producao_ton
6,Município,1017,Toneladas,626450,3535309,Palmital (SP),214,Quantidade produzida,2001,2001,40106,Cana-de-açúcar,626450,producao_ton
6,Município,1017,Toneladas,728450,3535309,Palmital (SP),214,Quantidade produzida,2002,2002,40106,Cana-de-açúcar,728450,producao_ton
6,Município,1017,Toneladas,749372,3535309,Palmital (SP),214,Quantidade produzida,2003,2003,40106,Cana-de-açúcar,749372,producao_ton
6,Município,1017,Toneladas,805952,3535309,Palmital (SP),214,Quantidade produzida,2004,2004,40106,Cana-de-açúcar,805952,producao_ton
6,Município,1017,Toneladas,993106,3535309,Palmital (SP),214,Quantidade produzida,2005,2005,40106,Cana-de-açúcar,993106,producao_ton
6,Município,1017,Toneladas,1103300,3535309,Palmital (SP),214,Quantidade produzida,2006,2006,40106,Cana-de-açúcar,1103300,producao_ton
6,Município,1017,Toneladas,1598000,3535309,Palmital (SP),214,Quantidade produzida,2007,2007,40106,Cana-de-açúcar,1598000,producao_ton
6,Município,1017,Toneladas,1678253,3535309,Palmital (SP),214,Quantidade produzida,2008,2008,40106,Cana-de-açúcar,1678253,producao_ton
6,Município,1017,Toneladas,1734526,3535309,Palmital (SP),214,Quantidade produzida,2009,2009,40106,Cana-de-açúcar,1734526,producao_ton
6,Município,1017,Toneladas,1716222,3535309,Palmital (SP),214,Quantidade produzida,2010,2010,40106,Cana-de-açúcar,1716222,producao_ton
6,Município,1017,Toneladas,1611898,3535309,Palmital (SP),214,Quantidade produzida,2011,2011,40106,Cana-de-açúcar,1611898,producao_ton
6,Município,1017,Toneladas,1470000,3535309,Palmital (SP),214,Quantidade produzida,2012,2012,40106,Cana-de-açúcar,1470000,producao_ton
6,Município,1017,Toneladas,1470000,3535309,Palmital (SP),214,Quantidade produzida,2013,2013,40106,Cana-de-açúcar,1470000,producao_ton
6,Município,1017,Toneladas,1470296,3535309,Palmital (SP),214,Quantidade produzida,2014,2014,40106,Cana-de-açúcar,1470296,producao_ton
6,Município,1017,Toneladas,1470296,3535309,Palmital (SP),214,Quantidade produzida,2015,2015,40106,Cana-de-açúcar,1470296,producao_ton
6,Município,1017,Toneladas,1621650,3535309,Palmital (SP),214,Quantidade produzida,2016,2016,40106,Cana-de-açúcar,1621650,producao_ton
6,Município,1017,Toneladas,1575000,3535309,Palmital (SP),214,Quantidade produzida,2017,2017,40106,Cana-de-açúcar,1575000,producao_ton
6,Município,1017,Toneladas,1688000,3535309,Palmital (SP),214,Quantidade produzida,2018,2018,40106,Cana-de-açúcar,1688000,producao_ton
6,Município,1017,Toneladas,1434800,3535309,Palmital (SP),214,Quantidade produzida,2019,2019,40106,Cana-de-açúcar,1434800,producao_ton
6,Município,1017,Toneladas,1514800,3535309,Palmital (SP),214,Quantidade produzida,2020,2020,40106,Cana-de-açúcar,1514800,producao_ton
6,Município,1017,Toneladas,1362900,3535309,Palmital (SP),214,Quantidade produzida,2021,2021,40106,Cana-de-açúcar,1362900,producao_ton
6,Município,1017,Toneladas,1947000,3535309,Palmital (SP),214,Quantidade produzida,2022,2022,40106,Cana-de-açúcar,1947000,producao_ton
6,Município,1017,Toneladas,2044350,3535309,Palmital (SP),214,Quantidade produzida,2023,2023,40106,Cana-de-açúcar,2044350,producao_ton
6,Município,1017,Toneladas,1864800,3535309,Palmital (SP),214,Quantidade produzida,2024,2024,40106,Cana-de-açúcar,1864800,producao_ton
6,Município,33,Quilogramas por Hectare,60000,3535309,Palmital (SP),112,Rendimento médio da produção,2000,2000,40106,Cana-de-açúcar,60000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,85000,3535309,Palmital (SP),112,Rendimento médio da produção,2001,2001,40106,Cana-de-açúcar,85000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,85000,3535309,Palmital (SP),112,Rendimento médio da produção,2002,2002,40106,Cana-de-açúcar,85000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,98046,3535309,Palmital (SP),112,Rendimento médio da produção,2003,2003,40106,Cana-de-açúcar,98046,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,97454,3535309,Palmital (SP),112,Rendimento médio da produção,2004,2004,40106,Cana-de-açúcar,97454,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,89404,3535309,Palmital (SP),112,Rendimento médio da produção,2005,2005,40106,Cana-de-açúcar,89404,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,85000,3535309,Palmital (SP),112,Rendimento médio da produção,2006,2006,40106,Cana-de-açúcar,85000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,100000,3535309,Palmital (SP),112,Rendimento médio da produção,2007,2007,40106,Cana-de-açúcar,100000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,98131,3535309,Palmital (SP),112,Rendimento médio da produção,2008,2008,40106,Cana-de-açúcar,98131,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,98139,3535309,Palmital (SP),112,Rendimento médio da produção,2009,2009,40106,Cana-de-açúcar,98139,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,93000,3535309,Palmital (SP),112,Rendimento médio da produção,2010,2010,40106,Cana-de-açúcar,93000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,72250,3535309,Palmital (SP),112,Rendimento médio da produção,2011,2011,40106,Cana-de-açúcar,72250,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,70000,3535309,Palmital (SP),112,Rendimento médio da produção,2012,2012,40106,Cana-de-açúcar,70000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,70000,3535309,Palmital (SP),112,Rendimento médio da produção,2013,2013,40106,Cana-de-açúcar,70000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,68000,3535309,Palmital (SP),112,Rendimento médio da produção,2014,2014,40106,Cana-de-açúcar,68000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,68000,3535309,Palmital (SP),112,Rendimento médio da produção,2015,2015,40106,Cana-de-açúcar,68000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,75000,3535309,Palmital (SP),112,Rendimento médio da produção,2016,2016,40106,Cana-de-açúcar,75000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,75000,3535309,Palmital (SP),112,Rendimento médio da produção,2017,2017,40106,Cana-de-açúcar,75000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,80000,3535309,Palmital (SP),112,Rendimento médio da produção,2018,2018,40106,Cana-de-açúcar,80000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,80000,3535309,Palmital (SP),112,Rendimento médio da produção,2019,2019,40106,Cana-de-açúcar,80000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,80000,3535309,Palmital (SP),112,Rendimento médio da produção,2020,2020,40106,Cana-de-açúcar,80000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,70000,3535309,Palmital (SP),112,Rendimento médio da produção,2021,2021,40106,Cana-de-açúcar,70000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,100000,3535309,Palmital (SP),112,Rendimento médio da produção,2022,2022,40106,Cana-de-açúcar,100000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,105000,3535309,Palmital (SP),112,Rendimento médio da produção,2023,2023,40106,Cana-de-açúcar,105000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,90000,3535309,Palmital (SP),112,Rendimento médio da produção,2024,2024,40106,Cana-de-açúcar,90000,rendimento_kg_ha
6,Município,40,Mil Reais,7760,3535309,Palmital (SP),215,Valor da produção,2000,2000,40106,Cana-de-açúcar,7760,valor_producao_mil_reais
6,Município,40,Mil Reais,15492,3535309,Palmital (SP),215,Valor da produção,2001,2001,40106,Cana-de-açúcar,15492,valor_producao_mil_reais
6,Município,40,Mil Reais,22196,3535309,Palmital (SP),215,Valor da produção,2002,2002,40106,Cana-de-açúcar,22196,valor_producao_mil_reais
6,Município,40,Mil Reais,25943,3535309,Palmital (SP),215,Valor da produção,2003,2003,40106,Cana-de-açúcar,25943,valor_producao_mil_reais
6,Município,40,Mil Reais,21245,3535309,Palmital (SP),215,Valor da produção,2004,2004,40106,Cana-de-açúcar,21245,valor_producao_mil_reais
6,Município,40,Mil Reais,27807,3535309,Palmital (SP),215,Valor da produção,2005,2005,40106,Cana-de-açúcar,27807,valor_producao_mil_reais
6,Município,40,Mil Reais,31996,3535309,Palmital (SP),215,Valor da produção,2006,2006,40106,Cana-de-açúcar,31996,valor_producao_mil_reais
6,Município,40,Mil Reais,52734,3535309,Palmital (SP),215,Valor da produção,2007,2007,40106,Cana-de-açúcar,52734,valor_producao_mil_reais
6,Município,40,Mil Reais,53704,3535309,Palmital (SP),215,Valor da produção,2008,2008,40106,Cana-de-açúcar,53704,valor_producao_mil_reais
6,Município,40,Mil Reais,58349,3535309,Palmital (SP),215,Valor da produção,2009,2009,40106,Cana-de-açúcar,58349,valor_producao_mil_reais
6,Município,40,Mil Reais,68648,3535309,Palmital (SP),215,Valor da produção,2010,2010,40106,Cana-de-açúcar,68648,valor_producao_mil_reais
6,Município,40,Mil Reais,109158,3535309,Palmital (SP),215,Valor da produção,2011,2011,40106,Cana-de-açúcar,109158,valor_producao_mil_reais
6,Município,40,Mil Reais,86554,3535309,Palmital (SP),215,Valor da produção,2012,2012,40106,Cana-de-açúcar,86554,valor_producao_mil_reais
6,Município,40,Mil Reais,91140,3535309,Palmital (SP),215,Valor da produção,2013,2013,40106,Cana-de-açúcar,91140,valor_producao_mil_reais
6,Município,40,Mil Reais,84954,3535309,Palmital (SP),215,Valor da produção,2014,2014,40106,Cana-de-açúcar,84954,valor_producao_mil_reais
6,Município,40,Mil Reais,94246,3535309,Palmital (SP),215,Valor da produção,2015,2015,40106,Cana-de-açúcar,94246,valor_producao_mil_reais
6,Município,40,Mil Reais,104045,3535309,Palmital (SP),215,Valor da produção,2016,2016,40106,Cana-de-açúcar,104045,valor_producao_mil_reais
6,Município,40,Mil Reais,109620,3535309,Palmital (SP),215,Valor da produção,2017,2017,40106,Cana-de-açúcar,109620,valor_producao_mil_reais
6,Município,40,Mil Reais,110885,3535309,Palmital (SP),215,Valor da produção,2018,2018,40106,Cana-de-açúcar,110885,valor_producao_mil_reais
6,Município,40,Mil Reais,95586,3535309,Palmital (SP),215,Valor da produção,2019,2019,40106,Cana-de-açúcar,95586,valor_producao_mil_reais
6,Município,40,Mil Reais,111565,3535309,Palmital (SP),215,Valor da produção,2020,2020,40106,Cana-de-açúcar,111565,valor_producao_mil_reais
6,Município,40,Mil Reais,126968,3535309,Palmital (SP),215,Valor da produção,2021,2021,40106,Cana-de-açúcar,126968,valor_producao_mil_reais
6,Município,40,Mil Reais,231712,3535309,Palmital (SP),215,Valor da produção,2022,2022,40106,Cana-de-açúcar,231712,valor_producao_mil_reais
6,Município,40,Mil Reais,245649,3535309,Palmital (SP),215,Valor da produção,2023,2023,40106,Cana-de-açúcar,245649,valor_producao_mil_reais
6,Município,40,Mil Reais,247403,3535309,Palmital (SP),215,Valor da produção,2024,2024,40106,Cana-de-açúcar,247403,valor_producao_mil_reais
6,Município,1006,Hectares,-,3535408,Panorama (SP),8331,Área plantada ou destinada à colheita,2000,2000,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,-,3535408,Panorama (SP),8331,Área plantada ou destinada à colheita,2001,2001,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,-,3535408,Panorama (SP),8331,Área plantada ou destinada à colheita,2002,2002,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,-,3535408,Panorama (SP),8331,Área plantada ou destinada à colheita,2003,2003,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,-,3535408,Panorama (SP),8331,Área plantada ou destinada à colheita,2004,2004,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,-,3535408,Panorama (SP),8331,Área plantada ou destinada à colheita,2005,2005,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,-,3535408,Panorama (SP),8331,Área plantada ou destinada à colheita,2006,2006,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,-,3535408,Panorama (SP),8331,Área plantada ou destinada à colheita,2007,2007,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,0,3535408,Panorama (SP),8331,Área plantada ou destinada à colheita,2008,2008,40106,Cana-de-açúcar,0,area_plantada_ha
6,Município,1006,Hectares,-,3535408,Panorama (SP),8331,Área plantada ou destinada à colheita,2009,2009,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,5700,3535408,Panorama (SP),8331,Área plantada ou destinada à colheita,2010,2010,40106,Cana-de-açúcar,5700,area_plantada_ha
6,Município,1006,Hectares,5700,3535408,Panorama (SP),8331,Área plantada ou destinada à colheita,2011,2011,40106,Cana-de-açúcar,5700,area_plantada_ha
6,Município,1006,Hectares,7863,3535408,Panorama (SP),8331,Área plantada ou destinada à colheita,2012,2012,40106,Cana-de-açúcar,7863,area_plantada_ha
6,Município,1006,Hectares,7863,3535408,Panorama (SP),8331,Área plantada ou destinada à colheita,2013,2013,40106,Cana-de-açúcar,7863,area_plantada_ha
